place_id,name,link,main_category,categories,rating,reviews,address
ChIJQc-X8JZXei4Ri0V_CUaN_Ik,Plengkung Gading,https://www.google.com/maps/place/Plengkung+Gading/data=!4m7!3m6!1s0x2e7a5796f097cf41:0x89fc8d46097f458b!8m2!3d-7.8137278!4d110.3629074!16s%2Fg%2F11btlnnlpx!19sChIJQc-X8JZXei4Ri0V_CUaN_Ik?authuser=0&hl=id&rclk=1,Tempat Bersejarah,"Tempat Bersejarah, Tujuan Wisata",4.6,2972,"Plengkung Gading, Jl. Patehan Kidul No.4, Patehan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55133"
ChIJrUf7bhxXei4RrqsZKA-ziJ8,Wisata Kali Gajah Wong Mrican Giwangan,https://www.google.com/maps/place/Wisata+Kali+Gajah+Wong+Mrican+Giwangan/data=!4m7!3m6!1s0x2e7a571c6efb47ad:0x9f88b30f2819abae!8m2!3d-7.8311337!4d110.3941846!16s%2Fg%2F11c5bhfs47!19sChIJrUf7bhxXei4RrqsZKA-ziJ8?authuser=0&hl=id&rclk=1,Tujuan Wisata,"Tujuan Wisata, Taman Rekreasi Air",4.6,2970,"599V+GMV Wisata Kali Gajah Wong Mrican Giwangan, Mrican, Giwangan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55163"
ChIJ1eTglldXei4Rq65VCRUAvGU,Bendhung Lepen,https://www.google.com/maps/place/Bendhung+Lepen/data=!4m7!3m6!1s0x2e7a575796e0e4d5:0x65bc00150955aeab!8m2!3d-7.8316668!4d110.3945119!16s%2Fg%2F11fks916ng!19sChIJ1eTglldXei4Rq65VCRUAvGU?authuser=0&hl=id&rclk=1,Tujuan Wisata,Tujuan Wisata,4.7,1378,"Bendhung Lepen, Mrican UH7/ 338, Giwangan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55163"
ChIJIcpWAIVXei4RyjDFKrmg76g,Gereja Sayidan,https://www.google.com/maps/place/Gereja+Sayidan/data=!4m7!3m6!1s0x2e7a57850056ca21:0xa8efa0b92ac530ca!8m2!3d-7.8035488!4d110.3698419!16s%2Fg%2F11h7dclrlr!19sChIJIcpWAIVXei4RyjDFKrmg76g?authuser=0&hl=id&rclk=1,Bangunan Bersejarah,"Bangunan Bersejarah, Tujuan Wisata",4.3,730,"59W9+HWP Gereja Sayidan, Prawirodirjan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55131"
ChIJi8N01JZXei4RwM3Pi2LDnqI,Bringin Kembar Alun-Alun Selatan (Masangin) Yogyakarta,https://www.google.com/maps/place/Bringin+Kembar+Alun-Alun+Selatan+%28Masangin%29+Yogyakarta/data=!4m7!3m6!1s0x2e7a5796d474c38b:0xa29ec3628bcfcdc0!8m2!3d-7.8119357!4d110.363194!16s%2Fg%2F11c464q4v6!19sChIJi8N01JZXei4RwM3Pi2LDnqI?authuser=0&hl=id&rclk=1,Tempat Bersejarah,"Tempat Bersejarah, Tujuan Wisata",4.7,492,"59Q7+67G Bringin Kembar Alun-Alun Selatan (Masangin) Yogyakarta, Patehan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55133"
ChIJySVv5hdXei4R5LPENsNLMcY,Kampung Wisata Basen,https://www.google.com/maps/place/Kampung+Wisata+Basen/data=!4m7!3m6!1s0x2e7a5717e66f25c9:0xc6314bc336c4b3e4!8m2!3d-7.8243739!4d110.4004905!16s%2Fg%2F1vkr0xwv!19sChIJySVv5hdXei4R5LPENsNLMcY?authuser=0&hl=id&rclk=1,Tujuan Wisata,Tujuan Wisata,4.3,248,"Kampung Wisata Basen, Jl. Kemasan No.53, Purbayan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55173"
ChIJZYb5zIhXei4R1DZBDkoxj1I,Monumen Batik Yogyakarta,https://www.google.com/maps/place/Monumen+Batik+Yogyakarta%EA%A7%8B%EA%A6%A9%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A6%B8%EA%A6%A9%EA%A6%BA%EA%A6%A4%EA%A7%80%EA%A6%A7%EA%A6%A0%EA%A6%B6%EA%A6%8F%EA%A7%80%EA%A6%AA%EA%A6%BA%EA%A6%B4%EA%A6%92%EA%A6%BE%EA%A6%8F%EA%A6%82%EA%A6%A0/data=!4m7!3m6!1s0x2e7a5788ccf98665:0x528f314a0e4136d4!8m2!3d-7.8011159!4d110.3646172!16s%2Fg%2F11bbx04r8z!19sChIJZYb5zIhXei4R1DZBDkoxj1I?authuser=0&hl=id&rclk=1,Monumen,"Monumen, Tujuan Wisata",4.5,222,"59X7+HR5 Monumen Batik Yogyakarta, Jl. KH. Ahmad Dahlan, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122"
ChIJVVVV5ZNXei4R5vkLXrUDHWc,Pulo Kenanga,https://www.google.com/maps/place/Pulo+Kenanga/data=!4m7!3m6!1s0x2e7a5793e5555555:0x671d03b55e0bf9e6!8m2!3d-7.8089581!4d110.3598416!16s%2Fg%2F1pzt1xyzd!19sChIJVVVV5ZNXei4R5vkLXrUDHWc?authuser=0&hl=id&rclk=1,Bangunan Bersejarah,"Bangunan Bersejarah, Tujuan Wisata",4.6,149,"59R5+FWW Pulo Kenanga, Jl. Polowijan No.5, Patehan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55133"
ChIJX7qtm6BZei4R14JMFuKTNxQ,Malioboro Yogyakarta Indonesia,https://www.google.com/maps/place/Malioboro+Yogyakarta+Indonesia/data=!4m7!3m6!1s0x2e7a59a09badba5f:0x143793e2164c82d7!8m2!3d-7.7926389!4d110.3658611!16s%2Fg%2F11t4bg9wkq!19sChIJX7qtm6BZei4R14JMFuKTNxQ?authuser=0&hl=id&rclk=1,Tujuan Wisata,Tujuan Wisata,4.9,31,"6948+W8Q Malioboro Yogyakarta Indonesia, Jl. Malioboro, Sosromenduran, Gedong Tengen, Yogyakarta City, Special Region of Yogyakarta 55271"
ChIJU1UKBBFXei4R1Wl69dyjgB4,wisata ikan gajahwong,https://www.google.com/maps/place/wisata+ikan+gajahwong/data=!4m7!3m6!1s0x2e7a5711040a5553:0x1e80a3dcf57a69d5!8m2!3d-7.8318548!4d110.3947942!16s%2Fg%2F11mhx1rcgj!19sChIJU1UKBBFXei4R1Wl69dyjgB4?authuser=0&hl=id&rclk=1,Tujuan Wisata,Tujuan Wisata,4.9,24,"599V+7W3 wisata ikan gajahwong, Giwangan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55163"
ChIJS4Sp_S5Xei4RD4jibwktlUI,Kampung Wisata Sayidan,https://www.google.com/maps/place/Kampung+Wisata+Sayidan/data=!4m7!3m6!1s0x2e7a572efda9844b:0x42952d096fe2880f!8m2!3d-7.802506!4d110.3703076!16s%2Fg%2F11s9zr72px!19sChIJS4Sp_S5Xei4RD4jibwktlUI?authuser=0&hl=id&rclk=1,Tujuan Wisata,Tujuan Wisata,4.9,18,"Kampung Wisata Sayidan, 2 No.100, Jl. Sayidan GM No.2 no 63, RT.12/RW.04, Prawirodirjan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55121"
ChIJibJUgRtXei4R826e4ysvqRY,Dermaga Cinta (Tirta Wolulas),https://www.google.com/maps/place/Dermaga+Cinta+%28Tirta+Wolulas%29/data=!4m7!3m6!1s0x2e7a571b8154b289:0x16a92f2be39e6ef3!8m2!3d-7.8302953!4d110.3935787!16s%2Fg%2F11hcnb_rbj!19sChIJibJUgRtXei4R826e4ysvqRY?authuser=0&hl=id&rclk=1,Tujuan Wisata,Tujuan Wisata,4,18,"Dermaga Cinta (Tirta Wolulas), Gg. Selikur Ponggalan Uh VII, Giwangan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55163"
ChIJVZP6cj1Xei4Rfp6goH5SHFw,MALIOBORO JOGJA,https://www.google.com/maps/place/MALIOBORO+JOGJA/data=!4m7!3m6!1s0x2e7a573d72fa9355:0x5c1c527ea0a09e7e!8m2!3d-7.7974597!4d110.365265!16s%2Fg%2F11stgwgssb!19sChIJVZP6cj1Xei4Rfp6goH5SHFw?authuser=0&hl=id&rclk=1,Tujuan Wisata,Tujuan Wisata,4.8,11,"6938+246 MALIOBORO JOGJA, Jl. Ketandan Kulon, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122"
ChIJG3-Ex1BZei4RwGbazOs6lpo,"Monument der Diesellok Friedrich Krupp , DKA D30122","https://www.google.com/maps/place/Monument+der+Diesellok+Friedrich+Krupp+,+DKA+D30122/data=!4m7!3m6!1s0x2e7a5950c7847f1b:0x9a963aebccda66c0!8m2!3d-7.789875!4d110.363184!16s%2Fg%2F11h4yqqshx!19sChIJG3-Ex1BZei4RwGbazOs6lpo?authuser=0&hl=id&rclk=1",Tujuan Wisata,Tujuan Wisata,4.8,9,"Monument der Diesellok Friedrich Krupp , DKA D30122, Jl. Ps. Kembang No.38, Sosromenduran, Gedong Tengen, Yogyakarta City, Special Region of Yogyakarta 55271"
ChIJj4NarLdZei4RwY-R2dIJCig,Agro Tainment Wisata Kampung Markisa,https://www.google.com/maps/place/Agro+Tainment+Wisata+Kampung+Markisa/data=!4m7!3m6!1s0x2e7a59b7ac5a838f:0x280a09d2d9918fc1!8m2!3d-7.774189!4d110.3647986!16s%2Fg%2F11kfc781hw!19sChIJj4NarLdZei4RwY-R2dIJCig?authuser=0&hl=id&rclk=1,Tujuan Wisata,Tujuan Wisata,5,2,"Agro Tainment Wisata Kampung Markisa, Blunyahrejo, Karangwaru, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55241"
